  250  5      136.80
  518.000000  787.000000  136.800000  1.0190  130.430000      .15   0: 0      .00     1.92
  432.600000 1629.148000  130.332200   .1267  123.475400     2.19 147:46   147.77     2.74
  431.600000 1629.840000  130.302800   .1271  123.415500     2.18 149:57   149.95     2.74
  430.600000 1630.533000  130.275500   .1275  123.355600     2.17 152: 7   152.13     2.75
  429.600000 1631.226000  130.250100   .1280  123.295700     2.16 154:17   154.29     2.75
  428.600000 1631.919000  130.226400   .1287  123.235800     2.16 156:26   156.45     2.76
  427.600000 1632.611000  130.204300   .1289  123.175900     1.29 157:44   157.74     2.77
  427.000000 1633.027000  130.191900   .1295  123.140000      .85 158:35   158.59     2.78
  426.600000 1633.304000  130.183700   .1306  123.110800     2.12 160:42   160.71     2.78
  425.600000 1633.997000  130.162900   .1319  123.037800     2.09 162:48   162.80     2.78
  424.600000 1634.689000  130.141900   .1334  122.964800     2.07 164:52   164.88     2.78
  423.600000 1635.382000  130.120400   .1349  122.891800     2.05 166:55   166.92     2.78
  422.600000 1636.075000  130.098600   .1365  122.818800     2.02 168:56   168.94     2.78
  421.600000 1636.767000  130.076200   .1382  122.745800     1.60 170:32   170.54     2.78
  420.800500 1637.321000  130.057800   .1396  122.687400      .00 170:32   170.54     2.77
  420.800000 1637.322000  130.057800   .1396  122.687400      .00 170:32   170.55     2.77
  420.799500 1637.322000  130.057800   .1393  122.687400      .40 170:56   170.94     2.77
  420.600000 1637.460000  130.053100   .1399  122.672800     1.97 172:54   172.91     2.77
  419.600000 1638.153000  130.029400   .1418  122.599800     1.95 174:51   174.86     2.77
  418.600000 1638.845000  130.005000   .1438  122.526800     1.92 176:46   176.78     2.77
  417.600000 1639.538000  129.979900   .1460  122.453800     1.89 178:39   178.66     2.76
  416.600000 1640.231000  129.953900   .1483  122.380800     1.86 180:31   180.52     2.76
  415.600000 1640.924000  129.927000   .1507  122.307800     1.83 182:20   182.35     2.75
  414.600000 1641.616000  129.898900   .1534  122.234800     1.79 184: 8   184.14     2.74
  413.600000 1642.309000  129.869400   .1562  122.161800     1.76 185:54   185.90     2.73
  412.600000 1643.002000  129.838000   .1594  122.088800     1.72 187:37   187.63     2.72
  411.600000 1643.694000  129.804200   .1629  122.015800     1.68 189:18   189.31     2.71
  410.600000 1644.387000  129.767600   .1669  121.942800     1.64 190:57   190.95     2.69
  409.600000 1645.080000  129.727300   .1714  121.869800     1.60 192:33   192.55     2.67
  408.600000 1645.772000  129.682000   .1765  121.796800     1.55 194: 5   194.10     2.65
  407.600000 1646.465000  129.630100   .1826  121.723800      .90 195: 0   195.00     2.62
  407.000000 1646.881000  129.594800   .1869  121.680000      .60 195:36   195.60     2.59
  406.600000 1647.158000  129.571100   .1827  121.645800     1.57 197:10   197.17     2.64
  405.600000 1647.851000  129.519700   .1716  121.560200     1.67 198:50   198.84     2.75
  404.600000 1648.543000  129.478000   .1601  121.474700     1.80 200:38   200.64     2.88
  403.600000 1649.236000  129.444300   .1487  121.389100     1.94 202:35   202.58     3.01
  402.600000 1649.929000  129.417100   .1377  121.303600     1.03 203:36   203.61     3.15
  402.100500 1650.275000  129.405600   .1324  121.260800      .00 203:36   203.61     3.22
  402.100000 1650.000000  129.405600   .1324  121.260800      .00 203:36   203.61     3.22
  402.099500 1659.975000  129.405500   .1333  121.260700      .12 203:43   203.73     3.22
  402.000500 4293.375000  129.391500   .3437  121.252300      .00 203:43   203.73     3.22
  402.000000 4310.000000  129.391400   .3450  121.252200      .00 203:43   203.73     3.22
  401.999500 4313.327000  129.391300   .3453  121.252200      .32 204: 3   204.05     3.22
  401.600000 4315.524000  129.332300   .3429  121.218000      .82 204:52   204.87     3.23
  400.600000 4321.024000  129.188900   .3367  121.132400      .83 205:42   205.70     3.26
  399.600000 4326.524000  129.052000   .3301  121.046900      .85 206:33   206.55     3.29
  398.600000 4332.024000  128.922000   .3229  120.961300      .52 207: 4   207.07     3.32
  398.000000 4335.324000  128.847500   .3182  120.910000      .35 207:25   207.42     3.35
  397.600000 4337.524000  128.799800   .3199  120.892900      .86 208:17   208.29     3.33
  396.600000 4343.024000  128.688500   .3231  120.850000      .86 209: 8   209.14     3.29
  395.600000 4348.524000  128.587300   .3251  120.807100      .85 209:59   210.00     3.26
  394.600000 4354.024000  128.494100   .3263  120.764300      .85 210:50   210.85     3.24
  393.600000 4359.524000  128.407800   .3267  120.721400      .85 211:41   211.70     3.22
  392.600000 4365.024000  128.328300   .3262  120.678600      .85 212:33   212.55     3.21
  391.600000 4370.524000  128.255500   .3249  120.635700      .51 213: 3   213.06     3.21
  391.000000 4373.824000  128.214400   .3241  120.610000      .34 213:24   213.41     3.21
  390.600000 4376.024000  128.188400   .3215  120.587600      .87 214:16   214.28     3.19
  389.600000 4381.524000  128.128300   .3140  120.531600      .89 215:10   215.18     3.13
  388.600000 4387.024000  128.074800   .3070  120.475600      .92 216: 5   216.09     3.07
  387.600000 4392.524000  128.026600   .2998  120.419600      .94 217: 1   217.03     3.03
  386.600000 4398.024000  127.982900   .2925  120.363600      .96 217:59   217.99     2.98
  385.600000 4403.524000  127.943000   .2854  120.307600      .99 218:58   218.98     2.94
  384.600000 4409.024000  127.906300   .2785  120.251600     1.01 219:59   219.99     2.91
  383.600000 4414.524000  127.872300   .2717  120.195600     1.04 221: 1   221.02     2.87
  382.600000 4420.024000  127.840900   .2646  120.139600     1.07 222: 5   222.09     2.84
  381.600000 4425.524000  127.811800   .2564  120.083600      .65 222:44   222.74     2.81
  381.000000 4428.824000  127.795400   .2529  120.050000      .44 223:11   223.18     2.80
  380.600000 4431.024000  127.784700   .2521  120.034000     1.10 224:17   224.29     2.78
  379.600000 4436.524000  127.757900   .2515  119.994000     1.11 225:23   225.39     2.76
  378.600000 4442.024000  127.731000   .2508  119.954000     1.11 226:30   226.50     2.73
  377.600000 4447.524000  127.704000   .2502  119.914000     1.11 227:36   227.61     2.70
  376.600000 4453.024000  127.676800   .2495  119.874000     1.11 228:43   228.73     2.68
  375.600000 4458.524000  127.649600   .2489  119.834000     1.12 229:50   229.85     2.65
  374.600000 4464.024000  127.622200   .2484  119.794000     1.12 230:57   230.96     2.62
  373.600000 4469.524000  127.594700   .2478  119.754000     1.12 232: 5   232.09     2.59
  372.600000 4475.024000  127.567000   .2473  119.714000     1.12 233:12   233.21     2.57
  371.600000 4480.524000  127.539200   .2468  119.674000     1.13 234:20   234.34     2.54
  370.600000 4486.024000  127.511300   .2463  119.634000     1.13 235:28   235.47     2.51
  369.600000 4491.524000  127.483200   .2458  119.594000     1.13 236:35   236.60     2.48
  368.600000 4497.024000  127.454900   .2454  119.554000     1.13 237:43   237.73     2.45
  367.600000 4502.524000  127.426400   .2449  119.514000     1.13 238:51   238.87     2.43
  366.600000 4508.025000  127.397700   .2448  119.474000      .68 239:32   239.55     2.40
  366.000000 4511.325000  127.380300   .2431  119.450000      .45 240: 0   240.00     2.38
  365.600000 4513.525000  127.368800   .2454  119.404500     1.13 241: 7   241.13     2.37
  364.600000 4519.025000  127.339500   .2466  119.290900     1.12 242:15   242.26     2.34
  363.600000 4524.525000  127.309900   .2478  119.177300     1.12 243:22   243.37     2.31
  362.600000 4530.025000  127.280000   .2490  119.063600     1.11 244:29   244.49     2.28
  361.600000 4535.525000  127.249800   .2503  118.950000     1.11 245:35   245.59     2.25
  360.600000 4541.025000  127.219200   .2517  118.836400     1.10 246:41   246.69     2.22
  359.600000 4546.525000  127.188300   .2531  118.722700     1.09 247:47   247.79     2.19
  358.600000 4552.025000  127.157000   .2545  118.609100     1.09 248:52   248.88     2.16
  357.600000 4557.525000  127.125400   .2560  118.495500     1.08 249:57   249.96     2.13
  356.600000 4563.025000  127.093300   .2575  118.381800     1.08 251: 2   251.03     2.09
  355.600000 4568.525000  127.060800   .2591  118.268200      .64 251:40   251.68     2.06
  355.000000 4571.825000  127.041100   .2607  118.200000      .43 252: 6   252.11     2.04
  354.600000 4574.025000  127.028000   .2514  118.196000     1.15 253:15   253.26     2.13
  353.600000 4579.525000  126.996700   .2313  118.186100     1.25 254:30   254.51     2.35
  352.600000 4585.025000  126.967200   .2135  118.176200     1.35 255:51   255.86     2.57
  351.600000 4590.524000  126.939400   .1977  118.166300     1.46 257:19   257.32     2.79
  350.600000 4596.024000  126.913300   .1836  118.156400     1.57 258:53   258.88     3.01
  349.600000 4601.524000  126.888900   .1713  118.146500     1.68 260:33   260.56     3.24
  348.600000 4607.024000  126.866000   .1596  118.136600     1.80 262:21   262.36     3.46
  347.600000 4612.524000  126.844800   .1490  118.126700     1.93 264:17   264.29     3.69
  346.600000 4618.024000  126.825300   .1392  118.116800     2.06 266:21   266.35     3.92
  345.600000 4623.524000  126.807400   .1302  118.106900     1.52 267:52   267.87     4.15
  344.900000 4627.375000  126.795700   .1253  118.100000      .67 268:32   268.54     4.32
  344.600000 4629.024000  126.790800   .1252  118.126800     2.19 270:43   270.73     4.31
  343.600000 4634.524000  126.774700   .1289  118.216300     2.11 272:50   272.84     4.30
  342.600000 4640.024000  126.758600   .1339  118.305700     2.03 274:52   274.87     4.29
  341.600000 4645.524000  126.742200   .1402  118.395100     1.93 276:47   276.79     4.28
  340.600000 4651.024000  126.725200   .1481  118.484600     1.81 278:36   278.61     4.27
  339.600000 4656.524000  126.707400   .1581  118.574000     1.69 280:17   280.30     4.25
  338.600000 4662.024000  126.688600   .1708  118.663400     1.55 281:51   281.85     4.24
  337.600000 4667.524000  126.668200   .1870  118.752800     1.41 283:15   283.26     4.22
  336.600000 4673.024000  126.645700   .2081  118.842300     1.25 284:30   284.51     4.21
  335.600000 4678.524000  126.620300   .2365  118.931700     1.08 285:35   285.59     4.19
  334.600000 4684.024000  126.590800   .2762  119.021100      .91 286:29   286.50     4.16
  333.600000 4689.524000  126.555300   .3349  119.110600      .73 287:13   287.23     4.13
  332.600000 4695.024000  126.510300   .4297  119.200000      .40 287:37   287.62     4.09
  332.000500 4698.322000  126.484600   .4082  119.106700      .00 287:37   287.62     4.06
  332.000000 4695.000000  126.484600   .4079  119.106700      .00 287:37   287.62     4.06
  331.999500 4695.002000  126.484600   .4079  119.106600      .28 287:53   287.90     4.06
  331.600000 4696.695000  126.469000   .3945  119.044400      .73 288:37   288.63     4.04
  330.600000 4700.933000  126.434800   .3640  118.888900      .79 289:25   289.42     4.00
  329.600000 4705.170000  126.406100   .3371  118.733300      .85 290:16   290.28     3.96
  328.600000 4709.407000  126.381900   .3134  118.577800      .92 291:11   291.20     3.93
  327.600000 4713.644000  126.361400   .2921  118.422200      .98 292:10   292.18     3.90
  326.600000 4717.881000  126.343900   .2731  118.266700      .52 292:41   292.70     3.87
  326.100500 4719.998000  126.336100   .2644  118.189000      .00 292:41   292.70     3.86
  326.100000 4720.000000  126.336100   .2644  118.188900      .00 292:41   292.70     3.86
  326.099500 4721.167000  126.336100   .2640  118.188800      .10 292:47   292.80     3.86
  326.000500 5029.057000  126.334000   .2799  118.173400      .00 292:47   292.80     3.86
  326.000000 5031.000000  126.334000   .2800  118.173300      .00 292:47   292.80     3.86
  325.999500 5031.390000  126.334000   .2780  118.173300      .40 293:12   293.20     3.86
  325.600000 5032.824000  126.327600   .2729  118.111100     1.05 294:15   294.25     3.85
  324.600000 5036.412000  126.312800   .2565  117.955600     1.12 295:21   295.37     3.82
  323.600000 5040.000000  126.300000   .2415  117.800000     1.12 296:28   296.48     3.80
  250  4      136.60
  518.000000  635.430000  136.600000   .9554  130.430000      .16   0: 0      .00     1.61
  517.600000  635.753100  136.434200   .4442  130.402000      .85   0:51      .85     1.55
  516.600000  636.560700  136.345900   .2089  130.332000     1.57   2:25     2.42     1.67
  515.600000  637.368500  136.314700   .1455  130.262000     2.12   4:32     4.54     1.84
  514.600000  638.176100  136.294700   .1160  130.192000     2.59   7: 7     7.13     2.02
  513.600000  638.983800  136.279200   .0988  130.122000     2.98  10: 6    10.11     2.21
  512.600000  639.791500  136.266100   .0875  130.052000     1.96  12: 4    12.07     2.40
  512.000000  640.276100  136.258900   .0824  130.010000     1.41  13:28    13.48     2.51
  511.600000  640.599200  136.254700   .0753  129.882000      .37  13:51    13.85     2.52
  511.500500  640.679600  136.253800   .0743  129.850200      .00  13:51    13.85     2.52
  511.500000  640.680000  136.253800   .0743  129.850000      .00  13:51    13.86     2.52
  511.499500  641.090000  136.253800   .0738  129.849800      .35  14:12    14.20     2.52
  511.400500  749.316800  136.252800   .0851  129.818200      .00  14:12    14.20     2.52
  511.400000  750.000000  136.252800   .0852  129.818000      .00  14:12    14.20     2.52
  511.399500  750.136800  136.252800   .0852  129.817800     2.83  17: 2    17.04     2.52
  510.600000  750.573700  136.245300   .0716  129.562000     2.47  19:30    19.51     2.54
  510.000000  750.901600  136.241500   .0631  129.370000     1.68  21:11    21.19     2.56
  509.600000  751.120200  136.239200   .0690  129.423300     3.38  24:34    24.58     2.38
  508.600000  751.666600  136.230200   .0952  129.556700     2.24  26:48    26.82     1.93
