  185  5      145.70                  
  140.100000  104.434200  144.478400   .1105  141.330000     2.03  49:54    49.90     1.48
  139.300000  104.613200  144.441100   .1081  141.293100     2.60  52:30    52.51     1.39
  138.300000  104.837000  144.392700   .1052  141.246900     2.67  55:10    55.17     1.28
  137.300000  105.060800  144.342200   .1030  141.200800     2.72  57:53    57.89     1.17
  136.300000  105.284500  144.288500   .1014  141.154600     2.75  60:38    60.64     1.05
  135.300000  105.508300  144.230300   .1006  141.108500     2.76  63:23    63.40      .93
  134.300000  105.732100  144.164800   .1010  141.062300     1.91  65:18    65.31      .81
  133.600000  105.888700  144.112000   .1024  141.030000      .82  66: 7    66.13      .71
  133.300000  105.955900  144.087600   .1017  140.995700     2.77  68:53    68.90      .68
  132.300000  106.179600  144.007300   .0989  140.881200     2.85  71:45    71.75      .59
  131.300000  106.403400  143.931400   .0958  140.766800     2.95  74:41    74.70      .51
  130.300000  106.627200  143.860400   .0926  140.652300     3.05  77:45    77.75      .42
  129.300000  106.851000  143.793600   .0894  140.537900     3.16  80:54    80.91      .35
  128.300000  107.074700  143.730100   .0863  140.423400     3.28  84:11    84.19      .27
  127.300000  107.298500  143.669400   .0833  140.309000     3.39  87:34    87.58      .20
  126.300000  107.522300  143.611000   .0804  140.194500     3.51  91: 5    91.10      .13
  125.300000  107.746000  143.554300   .0777  140.080100     2.53  93:37    93.63      .06
  124.600000  107.902700  143.515400   .0760  140.000000     1.11  94:43    94.73      .02
  124.300000  107.969800  143.499100   .0748  139.969300     3.83  98:33    98.56      .05
  123.300000  108.193600  143.449300   .0703  139.866900     4.10 102:39   102.66      .15
  122.300000  108.417400  143.406700   .0651  139.764500     4.46 107: 7   107.12      .26
  121.300000  108.641100  143.371500   .0596  139.662000     4.89 112: 0   112.01      .38
  120.300000  108.864900  143.343300   .0540  139.559600     5.42 117:25   117.43      .51
  119.300000  109.088700  143.321000   .0485  139.457200     6.05 123:28   123.47      .64
  118.300000  109.312500  143.303700   .0434  139.354800     6.78 130:15   130.25      .78
  117.300000  109.536200  143.290800   .0386  139.252400     7.61 137:51   137.86      .93
  116.300500  109.759900  143.281800   .0344  139.150000      .00 137:51   137.86     1.07
  116.300000  109.760000  143.281800   .0344  139.150000      .00 137:51   137.86     1.07
  116.299500  109.761000  143.281800   .0344  139.150200    10.89 148:45   148.75     1.07
  115.300000  112.302600  143.278100   .0166  139.525000    21.12 169:52   169.88      .92
  114.300000  114.845400  143.278100   .0097  139.900000    31.21 201: 5   201.09      .78
  113.300000  117.388300  143.278100   .0081  139.900000    25.42 226:30   226.50      .78
  112.600000  119.168300  143.278000   .0072  139.900000    10.75 237:15   237.26      .78
  112.300000  119.931100  143.278000   .0083  139.923700    24.69 261:56   261.95      .78
  111.300000  122.474000  143.278000   .0142  140.002600     8.74 270:41   270.69      .78
  110.700500  123.998400  143.277000   .0239  140.050000      .00 270:41   270.70      .78
  110.700000  124.000000  143.277000   .0239  140.050000      .00 270:42   270.70      .78
  110.699500  124.000800  143.277000   .0232  140.050000     4.67 275:22   275.37      .78
  110.300000  124.565800  143.275800   .0243  140.008100    11.18 286:33   286.55      .78
  109.300000  125.980000  143.272400   .0254  139.903200    10.64 297:11   297.20      .77
  108.300000  127.394200  143.268800   .0268  139.798400    10.05 307:14   307.24      .77
  107.300000  128.808300  143.264800   .0285  139.693600     9.38 316:37   316.63      .76
  106.300000  130.222500  143.260300   .0307  139.588700     8.65 325:16   325.28      .76
  105.300000  131.636700  143.255100   .0335  139.483900     7.88 333: 9   333.16      .76
  104.300000  133.050900  143.248900   .0370  139.379000     7.05 340:12   340.21      .75
  103.300000  134.465100  143.241100   .0418  139.274200     6.17 346:22   346.38      .74
  102.300000  135.879200  143.230900   .0483  139.169400     5.23 351:36   351.61      .73
  101.300000  137.293400  143.216400   .0579  139.064500     4.24 355:50   355.85      .72
  100.300000  138.707600  143.193300   .0731  138.959700     3.18 359: 1   359.03      .69
   99.300000  140.121800  143.148800   .1015  138.854800     1.93 360:57   360.96      .65
   98.300000  141.536000  143.002500   .1858  138.750000     1.27 362:14   362.23      .50
   97.300000  142.950100  142.778900   .2516  138.714400     1.00 363:13   363.23      .28
   96.300000  144.364300  142.578200   .3065  138.678900      .85 364: 4   364.08      .08
   95.300000  145.778500  142.398000   .3479  138.643300      .82 364:53   364.90     -.10
   94.300000  147.192700  142.230900   .3320  138.607800      .86 365:45   365.75     -.27
   93.300000  148.606900  142.072900   .3148  138.572200      .90 366:39   366.65     -.43
   92.300000  150.021000  141.916000   .3022  138.536700      .93 367:35   367.59     -.58
   91.300000  151.435200  141.752800   .2939  138.501100      .95 368:32   368.54     -.75
   90.300000  152.849400  141.579400   .2900  138.465500      .95 369:29   369.49     -.92
   89.300000  154.263600  141.387000   .2928  138.430000     1.10 370:35   370.59    -1.11
   88.300000  155.677700  141.221500   .2137  138.405900     1.49 372: 4   372.08     -.82
   87.300000  157.091900  141.123000   .1580  138.381900     2.02 374: 6   374.10     -.45
   86.300000  158.506100  141.066700   .1172  138.357800     2.72 376:49   376.82     -.04
   85.300000  159.920300  141.035600   .0871  138.333700     3.65 380:28   380.47      .39
   84.300000  161.334500  141.019000   .0650  138.309600     1.80 382:16   382.27      .83
   83.900500  161.899400  141.015000   .0583  138.300000      .00 382:16   382.28     1.01
   83.900000  161.900000  141.015000   .0584  138.300000      .00 382:16   382.28     1.01
   83.899500  161.971200  141.015000   .0584  138.300800      .93 383:12   383.21     1.01
   83.600500  218.581800  141.011200   .1203  138.799200      .00 383:12   383.21     1.01
   83.600000  218.700000  141.011200   .1204  138.800000      .00 383:12   383.21     1.01
   83.599500  218.723800  141.011200   .1204  138.799700      .69 383:54   383.90     1.01
   83.300000  218.843200  141.007500   .1204  138.610000     2.32 386:13   386.22     1.01
   82.300000  219.241700  140.981800   .1188  137.976700     1.17 387:23   387.39      .98
   81.800000  219.441000  140.946500   .1193  137.660000     1.16 388:33   388.56      .95
   81.300000  219.640300  140.895900   .1192  137.622100     2.33 390:53   390.89      .99
   80.300000  220.038900  140.800400   .1188  137.546400     2.34 393:13   393.23     1.09
   79.300000  220.437400  140.711400   .1185  137.470600     2.35 395:34   395.58     1.19
   78.300000  220.836000  140.627600   .1181  137.394900     1.53 397: 6   397.11     1.30
   77.650500  221.094800  140.575500   .1178  137.345600      .00 397: 6   397.11     1.37
   77.650000  221.095000  140.575500   .1178  137.345600      .00 397: 6   397.11     1.37
   77.649500  221.095200  140.575500   .1179  137.345600      .82 397:56   397.93     1.37
   77.300000  221.234400  140.548100   .1177  137.319100     2.37 400:17   400.30     1.41
   76.300000  221.632700  140.472100   .1172  137.243300     2.38 402:40   402.67     1.52
   75.300000  222.030900  140.399200   .1167  137.167600      .24 402:54   402.91     1.64
   75.200000  222.070800  140.392100   .1167  137.160000     2.11 405: 1   405.03     1.65
   74.300000  222.429200  140.327700   .1198  136.956400     2.28 407:18   407.31     1.67
   73.300000  222.827500  140.255400   .1235  136.730100     2.21 409:31   409.52     1.68
   72.300000  223.225700  140.182100   .1274  136.503900     2.15 411:40   411.67     1.70
   71.300000  223.624000  140.107700   .1314  136.277700     2.08 413:45   413.75     1.71
   70.300000  224.022200  140.032100   .1357  136.051400     2.01 415:45   415.76     1.72
   69.300000  224.420500  139.955100   .1403  135.825200     1.95 417:42   417.71     1.73
   68.300000  224.818700  139.876300   .1451  135.598900     1.88 419:35   419.59     1.74
   67.300000  225.217000  139.795500   .1502  135.372700     1.82 421:24   421.41     1.75
   66.300000  225.615200  139.712300   .1555  135.146500     1.75 423: 9   423.16     1.75
   65.300000  226.013500  139.626200   .1611  134.920200     1.69 424:51   424.86     1.76
   64.300000  226.411700  139.536500   .1669  134.694000     1.63 426:29   426.49     1.76
   63.300000  226.810000  139.442300   .1731  134.467700     1.58 428: 4   428.07     1.75
   62.300000  227.208300  139.342300   .1794  134.241500     1.52 429:35   429.59     1.74
   61.300000  227.606500  139.234500   .1859  134.015200      .30 429:53   429.89     1.72
   61.100000  227.686200  139.211800   .1872  133.970000     1.18 431: 3   431.07     1.71
   60.300000  228.004800  139.119400   .1897  133.875900     1.45 432:30   432.52     1.74
   59.300000  228.403000  139.000400   .1933  133.758200     1.42 433:56   433.94     1.78
   58.300000  228.801300  138.876600   .1976  133.640600     1.39 435:19   435.33     1.80
   57.300000  229.199500  138.747200   .2026  133.522900     1.35 436:40   436.68     1.83
   56.300000  229.597800  138.610600   .2088  133.405300     1.31 437:58   437.98     1.84
   55.300000  229.996000  138.464200   .2165  133.287600     1.25 439:14   439.24     1.85
   54.300000  230.394300  138.304000   .2266  133.170000     1.19 440:25   440.42     1.84
   53.300000  230.792500  138.122700   .2408  133.052400      .78 441:12   441.21     1.82
   52.600000  231.071300  137.976400   .2551  132.970000      .33 441:32   441.54     1.78
   52.300000  231.190800  137.910800   .2441  132.938400     1.21 442:44   442.75     1.71
   51.300000  231.589000  137.706400   .2165  132.833200     1.34 444: 5   444.09     1.51
   50.300000  231.987300  137.520000   .1978  132.727900     1.46 445:32   445.55     1.32
   49.300000  232.385500  137.346600   .1839  132.622600     1.56 447: 6   447.10     1.15
   48.300000  232.783800  137.183000   .1733  132.517400     1.64 448:44   448.74      .98
   47.300000  233.182100  137.027200   .1647  132.412100     1.72 450:28   450.47      .83
   46.300000  233.580300  136.877900   .1575  132.306800     1.80 452:16   452.27      .68
   45.300000  233.978600  136.734600   .1511  132.201600      .55 452:49   452.82      .53
   45.000000  234.098000  136.692700   .1492  132.170000     1.32 454: 8   454.14      .49
   44.300000  234.376800  136.598900   .1455  132.085100     1.95 456: 5   456.09      .57
   43.300000  234.775100  136.475300   .1395  131.963900     2.03 458: 7   458.12      .69
   42.300000  235.173300  136.360900   .1339  131.842700     2.10 460:13   460.23      .82
   41.300000  235.571600  136.249600   .1302  131.721500     2.15 462:22   462.38      .95
   40.300000  235.969800  136.134500   .1278  131.600300     2.21 464:35   464.59     1.07
   39.300000  236.368100  136.013000   .1235  131.479100     1.97 466:33   466.57     1.19
   38.400000  236.726500  135.866300   .1298  131.370000      .21 466:46   466.78     1.27
   38.300000  236.766300  135.846500   .1309  131.356300     2.04 468:49   468.82     1.26
   37.300000  237.164600  135.673500   .1414  131.219000     1.95 470:46   470.77     1.22
   36.300000  237.562900  135.534300   .1436  131.081800     1.97 472:44   472.74     1.22
   35.300000  237.961100  135.421100   .1381  130.944500     2.08 474:48   474.82     1.25
   34.300000  238.359400  135.333100   .1296  130.807300     2.22 477: 2   477.04     1.30
   33.300000  238.757600  135.265200   .1201  130.670000     2.31 479:21   479.35     1.37
   32.300000  239.155900  135.209200   .1205  130.571500     2.31 481:39   481.66     1.41
   31.300000  239.554100  135.159400   .1203  130.473000     2.32 483:58   483.97     1.46
   30.300000  239.952400  135.115400   .1195  130.374500     2.34 486:18   486.31     1.51
   29.300000  240.350600  135.076600   .1182  130.276100     2.37 488:40   488.68     1.57
   28.300000  240.748900  135.042600   .1166  130.177600     2.40 491: 4   491.08     1.64
   27.300000  241.147100  135.012800   .1147  130.079100     2.45 493:31   493.53     1.70
   26.300000  241.545400  134.986700   .1124  129.980600     2.51 496: 1   496.03     1.78
   25.300000  241.943600  134.964200   .1093  129.882100     2.58 498:36   498.61     1.85
   24.300000  242.341900  134.945000   .1058  129.783600     2.67 501:17   501.28     1.93
   23.300000  242.740100  134.928600   .1023  129.685200     2.76 504: 2   504.05     2.01
