   78  5      136.40
   39.100000 1592.469000  133.998900   .5172  128.173800      .53  22:12    22.21     2.70
   38.100000 1592.904000  133.879500   .5264  128.094500      .52  22:44    22.74     2.74
   37.100000 1593.339000  133.759500   .5361  128.015200      .51  23:14    23.25     2.77
   36.100000 1593.775000  133.638600   .5465  127.936000      .50  23:45    23.75     2.80
   35.100000 1594.210000  133.516800   .5577  127.856700      .49  24:14    24.24     2.83
   34.100000 1594.646000  133.393600   .5699  127.777400      .48  24:43    24.73     2.86
   33.100000 1595.081000  133.268700   .5834  127.698200      .47  25:11    25.20     2.89
   32.100000 1595.516000  133.141900   .5977  127.618900      .46  25:39    25.66     2.91
   31.100000 1595.951000  133.013400   .6133  127.539600      .02  25:40    25.68     2.94
   31.050500 1595.973000  133.007000   .6137  127.535700      .00  25:40    25.68     2.94
   31.050000 1595.973000  133.006900   .6137  127.535700      .00  25:40    25.68     2.94
   31.049500 1595.974000  133.006900   .6137  127.535600      .20  25:52    25.88     2.94
   30.600000 1596.169000  132.948500   .6210  127.500000      .23  26: 6    26.11     2.95
   30.100000 1596.387000  132.884000   .6055  127.443200      .47  26:34    26.58     2.88
   29.100000 1596.822000  132.756100   .5767  127.329500      .49  27: 4    27.07     2.76
   28.100000 1597.257000  132.629600   .5503  127.215900      .52  27:35    27.59     2.63
   27.100000 1597.693000  132.504500   .5259  127.102300      .54  28: 7    28.13     2.50
   26.100000 1598.128000  132.381100   .5034  126.988600      .56  28:41    28.69     2.38
   25.100000 1598.563000  132.259500   .4824  126.875000      .59  29:16    29.28     2.26
   24.100000 1598.999000  132.139800   .4627  126.761400      .61  29:53    29.89     2.14
   23.100000 1599.434000  132.022300   .4443  126.647700      .64  30:31    30.53     2.02
   22.100000 1599.869000  131.907200   .4265  126.534100      .20  30:43    30.72     1.91
   21.800500 1600.000000  131.873300   .4214  126.500100      .00  30:43    30.72     1.87
   21.800000 1600.000000  131.873200   .4214  126.500000      .00  30:43    30.72     1.87
   21.799500 1600.005000  131.873100   .4214  126.500000      .48  31:12    31.20     1.87
   21.100000 1609.332000  131.791900   .3900  126.434000      .75  31:57    31.95     1.79
   20.100000 1622.665000  131.666600   .3518  126.339800      .83  32:46    32.78     1.67
   19.100000 1635.998000  131.527900   .3211  126.245600      .90  33:40    33.68     1.53
   18.100000 1649.332000  131.370200   .2980  126.151300      .95  34:37    34.63     1.37
   17.100000 1662.665000  131.180300   .2853  126.057100      .49  35: 6    35.11     1.18
   16.600000 1669.332000  131.065400   .2852  126.010000      .47  35:35    35.59     1.07
   16.100000 1675.998000  130.949600   .3017  125.913100      .89  36:28    36.48      .95
   15.100000 1689.332000  130.771700   .3213  125.719400      .09  36:33    36.57      .77
   15.000000 1690.665000  130.757800   .3231  125.700000      .63  37:11    37.19      .76
   14.100000 1702.665000  130.611900   .4746  124.963600      .50  37:41    37.70      .61
   13.100000 1715.998000  130.413200   .6301  124.145500      .12  37:49    37.82      .41
   12.800000 1719.998000  130.347000   .7387  123.900000      .28  38: 5    38.10      .35
   12.100000 1729.332000  130.216900   .6533  123.744400      .46  38:33    38.56      .75
   11.100000 1742.665000  130.079300   .5535  123.522200      .05  38:36    38.61     1.37
   11.000500 1743.992000  130.068500   .5469  123.500100      .00  38:36    38.61     1.44
   11.000000 1744.000000  130.068500   .5469  123.500000      .00  38:36    38.61     1.44
   10.999500 1744.002000  130.068400   .5469  123.499900      .47  39: 4    39.08     1.44
   10.100000 1745.055000  129.977000   .5119  123.350000      .57  39:39    39.65     1.51
    9.100000 1746.225000  129.884400   .4603  123.183300      .65  40:17    40.30     1.60
    8.100000 1747.396000  129.799200   .3989  123.016700      .76  41: 3    41.06     1.69
    7.100000 1748.566000  129.718900   .3323  122.850000      .93  41:59    41.99     1.79
    6.100000 1749.737000  129.639900   .2649  122.683300     1.19  43:10    43.18     1.89
    5.100000 1750.907000  129.555700   .2007  122.516700     1.08  44:15    44.26     1.99
    4.400000 1751.727000  129.486200   .1592  122.400000      .52  44:47    44.79     2.05
    4.100000 1752.078000  129.452700   .1584  122.393000     1.77  46:33    46.55     2.02
    3.100000 1753.248000  129.331300   .1560  122.369800     1.79  48:20    48.34     1.92
    2.100000 1754.419000  129.190300   .1545  122.346500     1.80  50: 8    50.14     1.80
    1.100000 1755.589000  129.019800   .1550  122.323300     1.76  51:53    51.90     1.65
     .100000 1756.760000  128.800000   .1603  122.300000     1.76  53:39    53.66     1.46
   78  3      135.20
   62.000000 1360.000000  135.200000   .1623  122.600000     1.53   0: 0      .00     3.28
   61.100000 1360.313000  135.175100   .1646  122.972000     1.67   1:40     1.67     3.24
   60.100000 1360.662000  135.154200   .1677  123.385300     1.64   3:18     3.31     3.18
   59.100000 1361.010000  135.133300   .1714  123.798700     1.60   4:54     4.91     3.12
   58.100000 1361.358000  135.112200   .1758  124.212000     1.56   6:27     6.47     3.06
   57.100000 1361.706000  135.090600   .1812  124.625300     1.51   7:58     7.97     2.99
   56.100000 1362.055000  135.068200   .1876  125.038700     1.45   9:25     9.42     2.93
   55.100000 1362.403000  135.044800   .1954  125.452000     1.39  10:48    10.81     2.87
   54.100000 1362.751000  135.020300   .2048  125.865300     1.32  12: 7    12.13     2.80
   53.100000 1363.099000  134.994000   .2164  126.278700     1.24  13:22    13.37     2.74
   52.100000 1363.448000  134.965200   .2309  126.692000     1.16  14:31    14.53     2.67
   51.100000 1363.796000  134.932500   .2494  127.105300     1.06  15:35    15.59     2.60
   50.100000 1364.144000  134.893900   .2737  127.518700      .96  16:32    16.55     2.52
   49.100000 1364.493000  134.846300   .3065  127.932000      .84  17:23    17.39     2.43
   48.100000 1364.841000  134.783400   .3534  128.345300      .71  18: 5    18.10     2.33
   47.100000 1365.189000  134.689500   .4319  128.758700      .06  18: 9    18.16     2.19
   47.000000 1365.224000  134.677700   .4368  128.800000      .57  18:43    18.73     2.18
   46.100000 1365.537000  134.571900   .4430  128.728700      .62  19:21    19.35     2.21
   45.100000 1365.886000  134.454500   .4502  128.649400      .61  19:57    19.96     2.24
   44.100000 1366.234000  134.337000   .4576  128.570100      .60  20:33    20.57     2.28
   43.100000 1366.582000  134.219500   .4655  128.490900      .59  21: 9    21.16     2.31
   42.100000 1366.930000  134.101800   .4737  128.411600      .58  21:44    21.74     2.35
   41.100000 1367.279000  133.983800   .4824  128.332300      .57  22:18    22.31     2.38
   40.100000 1367.627000  133.865200   .4916  128.253100      .56  22:52    22.87     2.42
   39.100000 1367.975000  133.746100   .5013  128.173800      .55  23:25    23.42     2.45
   38.100000 1368.323000  133.626800   .5111  128.094500      .54  23:57    23.96     2.48
   37.100000 1368.672000  133.507500   .5214  128.015200      .53  24:28    24.48     2.52
   36.100000 1369.020000  133.388100   .5322  127.936000      .52  24:59    25.00     2.55
   35.100000 1369.368000  133.268400   .5436  127.856700      .51  25:30    25.50     2.58
   34.100000 1369.716000  133.148200   .5558  127.777400      .49  25:59    26.00     2.61
   33.100000 1370.065000  133.027300   .5687  127.698200      .48  26:28    26.48     2.65
   32.100000 1370.413000  132.905500   .5827  127.618900      .47  26:57    26.95     2.68
   31.100000 1370.761000  132.782300   .5983  127.539600      .02  26:58    26.97     2.71
   31.050500 1370.778000  132.776200   .5987  127.535700      .00  26:58    26.97     2.71
   31.050000 1370.779000  132.776200   .5988  127.535700      .00  26:58    26.97     2.71
   31.049500 1370.779000  132.776100   .5987  127.535600      .21  27:10    27.18     2.71
   30.600000 1370.935000  132.720200   .6070  127.500000      .23  27:24    27.41     2.72
   30.100000 1371.109000  132.658500   .5895  127.443200      .48  27:53    27.90     2.66
   29.100000 1371.458000  132.536200   .5586  127.329500      .51  28:24    28.41     2.54
   28.100000 1371.806000  132.415200   .5305  127.215900      .54  28:56    28.94     2.42
   27.100000 1372.154000  132.295800   .5047  127.102300      .56  29:30    29.51     2.30
   26.100000 1372.502000  132.178100   .4812  126.988600      .59  30: 5    30.10     2.18
   25.100000 1372.851000  132.062300   .4588  126.875000      .62  30:43    30.72     2.06
   24.100000 1373.199000  131.948800   .4381  126.761400      .65  31:22    31.37     1.95
   23.100000 1373.547000  131.837900   .4186  126.647700      .68  32: 2    32.05     1.84
   22.100000 1373.896000  131.729900   .3998  126.534100      .21  32:15    32.26     1.73
   21.800500 1374.000000  131.698300   .3946  126.500100      .00  32:15    32.26     1.70
   21.800000 1374.000000  131.698200   .3946  126.500000      .00  32:15    32.26     1.70
   21.799500 1374.004000  131.698200   .3946  126.500000      .51  32:45    32.77     1.70
   21.100000 1381.971000  131.622100   .3672  126.434000      .79  33:33    33.56     1.62
   20.100000 1393.360000  131.503800   .3337  126.339800      .87  34:25    34.43     1.50
   19.100000 1404.749000  131.371100   .3067  126.245600      .93  35:21    35.36     1.37
   18.100000 1416.137000  131.216400   .2877  126.151300      .98  36:20    36.34     1.22
   17.100000 1427.526000  131.019400   .2821  126.057100      .49  36:49    36.82     1.02
   16.600000 1433.221000  130.889400   .2904  126.010000      .46  37:16    37.28      .89
   16.100000 1438.915000  130.754000   .3174  125.913100      .83  38: 6    38.11      .75
   15.100000 1450.304000  130.550400   .3544  125.719400      .08  38:11    38.18      .55
   15.000000 1451.443000  130.534700   .3573  125.700000      .57  38:45    38.76      .53
   14.100000 1461.693000  130.377200   .5175  124.963600      .46  39:13    39.22      .38
   13.100000 1473.082000  130.180700   .6783  124.145500      .12  39:20    39.34      .18
   12.800000 1476.499000  130.120300   .7149  123.900000      .29  39:37    39.63      .12
   12.100000 1484.471000  129.997800   .6419  123.744400      .47  40: 5    40.10      .53
   11.100000 1495.860000  129.866500   .5306  123.522200      .05  40: 9    40.15     1.16
   11.000500 1496.993000  129.856200   .5228  123.500100      .00  40: 9    40.15     1.23
   11.000000 1497.000000  129.856200   .5228  123.500000      .00  40: 9    40.15     1.23
   10.999500 1497.007000  129.856200   .5228  123.499900      .49  40:38    40.64     1.23
   10.100000 1509.385000  129.767900   .5037  123.350000      .58  41:13    41.22     1.30
    9.100000 1523.147000  129.677000   .4577  123.183300      .65  41:51    41.87     1.39
    8.100000 1536.908000  129.593900   .3994  123.016700      .76  42:37    42.62     1.49
    7.100000 1550.670000  129.515900   .3339  122.850000      .93  43:32    43.55     1.59
    6.100000 1564.431000  129.439400   .2667  122.683300     1.18  44:43    44.73     1.69
    5.100000 1578.193000  129.358100   .2022  122.516700     1.07  45:48    45.81     1.79
    4.400000 1587.826000  129.291100   .1604  122.400000      .52  46:19    46.33     1.85
    4.100000 1591.954000  129.258800   .1601  122.393000     1.74  48: 3    48.06     1.83
    3.100000 1605.715000  129.140400   .1595  122.369800     1.74  49:48    49.80     1.73
    2.100000 1619.477000  129.000600   .1602  122.346500     1.71  51:30    51.52     1.61
    1.100000 1633.239000  128.828200   .1639  122.323300     1.64  53: 9    53.16     1.46
     .100000 1647.000000  128.600000   .1748  122.300000     1.64  54:47    54.80     1.26
   78  3      135.00
   62.000000 1224.800000  135.000000   .1572  122.600000     1.58   0: 0      .00     3.13
   61.100000 1224.917000  134.998000   .1593  122.972000     1.73   1:43     1.73     3.06
   60.100000 1225.046000  134.976800   .1621  123.385300     1.70   3:25     3.42     3.00
   59.100000 1225.175000  134.955700   .1655  123.798700     1.66   5: 4     5.08     2.94
   58.100000 1225.305000  134.934700   .1695  124.212000     1.61   6:41     6.70     2.88
   57.100000 1225.434000  134.913300   .1745  124.625300     1.56   8:15     8.26     2.82
   56.100000 1225.563000  134.891400   .1805  125.038700     1.51   9:46     9.77     2.76
   55.100000 1225.693000  134.868500   .1878  125.452000     1.44  11:12    11.22     2.69
   54.100000 1225.822000  134.844100   .1968  125.865300     1.37  12:35    12.59     2.63
   53.100000 1225.951000  134.817900   .2078  126.278700     1.29  13:52    13.88     2.56
   52.100000 1226.081000  134.789500   .2217  126.692000     1.20  15: 5    15.09     2.49
   51.100000 1226.210000  134.757500   .2394  127.105300     1.11  16:11    16.19     2.42
   50.100000 1226.339000  134.719900   .2627  127.518700     1.00  17:11    17.19     2.34
   49.100000 1226.469000  134.673400   .2946  127.932000      .87  18: 3    18.06     2.26
   48.100000 1226.598000  134.611000   .3408  128.345300      .73  18:47    18.80     2.15
   47.100000 1226.727000  134.516900   .4188  128.758700      .07  18:51    18.86     2.02
   47.000000 1226.740000  134.505100   .4235  128.800000      .59  19:26    19.45     2.01
   46.100000 1226.857000  134.398500   .4303  128.728700      .64  20: 5    20.09     2.04
   45.100000 1226.986000  134.279700   .4382  128.649400      .63  20:42    20.72     2.07
   44.100000 1227.115000  134.160900   .4464  128.570100      .62  21:19    21.33     2.10
   43.100000 1227.245000  134.042400   .4547  128.490900      .61  21:56    21.94     2.14
   42.100000 1227.374000  133.924300   .4632  128.411600      .59  22:31    22.53     2.17
   41.100000 1227.504000  133.806700   .4721  128.332300      .58  23: 6    23.11     2.21
   40.100000 1227.633000  133.689400   .4813  128.253100      .57  23:41    23.69     2.24
   39.100000 1227.762000  133.572400   .4908  128.173800      .56  24:14    24.25     2.28
   38.100000 1227.892000  133.455600   .5008  128.094500      .55  24:47    24.79     2.31
   37.100000 1228.021000  133.338800   .5111  128.015200      .54  25:19    25.33     2.35
   36.100000 1228.150000  133.222000   .5220  127.936000      .53  25:51    25.86     2.38
   35.100000 1228.280000  133.105100   .5335  127.856700      .51  26:22    26.37     2.42
   34.100000 1228.409000  132.987800   .5458  127.777400      .50  26:52    26.88     2.45
   33.100000 1228.538000  132.870000   .5588  127.698200      .49  27:22    27.37     2.49
   32.100000 1228.668000  132.751400   .5729  127.618900      .48  27:50    27.85     2.52
   31.100000 1228.797000  132.631700   .5886  127.539600      .02  27:52    27.87     2.56
   31.050500 1228.803000  132.625700   .5890  127.535700      .00  27:52    27.87     2.56
   31.050000 1228.804000  132.625700   .5890  127.535700      .00  27:52    27.87     2.56
   31.049500 1228.804000  132.625600   .5925  127.535600      .21  28: 4    28.08     2.56
   30.600000 1228.862000  132.571200   .5970  127.500000      .24  28:18    28.32     2.57
   30.100000 1228.927000  132.511300   .5788  127.443200      .49  28:48    28.81     2.51
   29.100000 1229.056000  132.392500   .5462  127.329500      .52  29:19    29.33     2.39
   28.100000 1229.185000  132.275100   .5170  127.215900      .55  29:53    29.88     2.28
   27.100000 1229.315000  132.159200   .4898  127.102300      .58  30:27    30.47     2.16
   26.100000 1229.444000  132.045200   .4647  126.988600      .61  31: 4    31.08     2.05
   25.100000 1229.573000  131.933400   .4420  126.875000      .64  31:43    31.72     1.93
   24.100000 1229.703000  131.824100   .4204  126.761400      .68  32:23    32.40     1.82
   23.100000 1229.832000  131.717800   .4001  126.647700      .71  33: 6    33.11     1.72
   22.100000 1229.961000  131.614800   .3804  126.534100      .22  33:19    33.33     1.61
   21.800500 1230.000000  131.584700   .3753  126.500100      .00  33:19    33.33     1.58
   21.800000 1230.000000  131.584700   .3752  126.500000      .00  33:19    33.33     1.58
   21.799500 1230.004000  131.584700   .3752  126.500000      .54  33:52    33.87     1.58
   21.100000 1237.174000  131.512300   .3506  126.434000      .83  34:41    34.70     1.51
   20.100000 1247.424000  131.399200   .3202  126.339800      .90  35:35    35.60     1.40
   19.100000 1257.674000  131.270900   .2959  126.245600      .97  36:33    36.56     1.27
   18.100000 1267.924000  131.118500   .2798  126.151300      .99  37:33    37.55     1.12
   17.100000 1278.174000  130.913600   .2806  126.057100      .48  38: 2    38.03      .91
   16.600000 1283.299000  130.766200   .2990  126.010000      .43  38:28    38.47      .77
   16.100000 1288.424000  130.605500   .3421  125.913100      .73  39:11    39.20      .61
   15.100000 1298.674000  130.363300   .4178  125.719400      .07  39:15    39.26      .36
   15.000000 1299.699000  130.344900   .4232  125.700000      .50  39:45    39.76      .34
   14.100000 1308.924000  130.170400   .5810  124.963600      .43  40:11    40.20      .17
   13.100000 1319.174000  129.969000   .6988  124.145500      .12  40:18    40.31     -.03
   12.800000 1322.249000  129.908900   .7204  123.900000      .28  40:35    40.60     -.09
   12.100000 1329.424000  129.785000   .6442  123.744400      .47  41: 4    41.07      .32
   11.100000 1339.674000  129.648900   .5386  123.522200      .05  41: 7    41.12      .94
   11.000500 1340.694000  129.638000   .5301  123.500100      .00  41: 7    41.12     1.01
   11.000000 1340.700000  129.637900   .5300  123.500000      .00  41: 7    41.12     1.01
   10.999500 1340.702000  129.637800   .5300  123.499900      .48  41:36    41.60     1.01
   10.100000 1341.717000  129.544000   .5115  123.350000      .56  42: 9    42.16     1.08
    9.100000 1342.845000  129.447500   .4774  123.183300      .62  42:47    42.78     1.16
    8.100000 1343.973000  129.360100   .4144  123.016700      .73  43:31    43.52     1.25
    7.100000 1345.102000  129.281400   .3423  122.850000      .91  44:25    44.43     1.35
    6.100000 1346.230000  129.207500   .2687  122.683300     1.19  45:36    45.62     1.46
    5.100000 1347.358000  129.132300   .1994  122.516700     1.10  46:42    46.71     1.57
    4.400000 1348.148000  129.072700   .1557  122.400000      .54  47:14    47.25     1.63
    4.100000 1348.487000  129.044600   .1549  122.393000     1.81  49: 3    49.05     1.61
    3.100000 1349.615000  128.943300   .1524  122.369800     1.83  50:53    50.89     1.53
    2.100000 1350.743000  128.827700   .1506  122.346500     1.85  52:44    52.73     1.44
    1.100000 1351.872000  128.690900   .1504  122.323300     1.83  54:33    54.56     1.33
     .100000 1353.000000  128.520000   .1537  122.300000     1.83  56:23    56.39     1.18
   78  3      134.80
   62.000000 1060.000000  134.800000   .1510  122.600000     1.65   0: 0      .00     2.87
   61.100000 1060.246000  134.766700   .1527  122.972000     1.80   1:48     1.80     2.83
   60.100000 1060.520000  134.745900   .1551  123.385300     1.77   3:34     3.58     2.77
   59.100000 1060.794000  134.725000   .1581  123.798700     1.74   5:18     5.32     2.71
   58.100000 1061.067000  134.703700   .1618  124.212000     1.69   7: 0     7.01     2.65
   57.100000 1061.341000  134.682200   .1663  124.625300     1.64   8:39     8.65     2.59
   56.100000 1061.614000  134.660500   .1719  125.038700     1.59  10:14    10.24     2.52
   55.100000 1061.888000  134.638000   .1786  125.452000     1.52  11:45    11.76     2.46
   54.100000 1062.162000  134.614300   .1870  125.865300     1.44  13:12    13.20     2.40
   53.100000 1062.435000  134.588800   .1975  126.278700     1.36  14:33    14.56     2.33
   52.100000 1062.709000  134.560500   .2107  126.692000     1.27  15:49    15.83     2.26
   51.100000 1062.983000  134.528600   .2276  127.105300     1.16  16:59    16.99     2.19
   50.100000 1063.256000  134.491600   .2500  127.518700     1.05  18: 2    18.04     2.12
   49.100000 1063.530000  134.446000   .2808  127.932000      .92  18:57    18.96     2.03
   48.100000 1063.803000  134.385100   .3258  128.345300      .76  19:43    19.72     1.93
   47.100000 1064.077000  134.292200   .4036  128.758700      .07  19:47    19.79     1.80
   47.000000 1064.104000  134.280400   .4082  128.800000      .61  20:23    20.39     1.78
   46.100000 1064.351000  134.174300   .4153  128.728700      .66  21: 3    21.05     1.81
   45.100000 1064.624000  134.056900   .4235  128.649400      .65  21:42    21.70     1.85
   44.100000 1064.898000  133.940000   .4320  128.570100      .64  22:20    22.34     1.88
   43.100000 1065.172000  133.823700   .4407  128.490900      .62  22:57    22.96     1.92
   42.100000 1065.445000  133.707700   .4497  128.411600      .61  23:34    23.58     1.95
   41.100000 1065.719000  133.592000   .4591  128.332300      .60  24:10    24.17     1.99
   40.100000 1065.993000  133.476600   .4689  128.253100      .59  24:45    24.76     2.03
   39.100000 1066.266000  133.361400   .4791  128.173800      .57  25:20    25.33     2.07
   38.100000 1066.540000  133.246200   .4899  128.094500      .56  25:53    25.89     2.10
   37.100000 1066.813000  133.130900   .5012  128.015200      .55  26:26    26.44     2.14
   36.100000 1067.087000  133.015300   .5132  127.936000      .53  26:58    26.98     2.18
   35.100000 1067.361000  132.899300   .5261  127.856700      .52  27:29    27.50     2.21
   34.100000 1067.634000  132.783200   .5368  127.777400      .51  28: 0    28.01     2.25
   33.100000 1067.908000  132.667600   .5469  127.698200      .50  28:30    28.52     2.29
   32.100000 1068.182000  132.552400   .5569  127.618900      .49  29: 0    29.01     2.32
   31.100000 1068.455000  132.437300   .5669  127.539600      .02  29: 2    29.03     2.36
   31.050500 1068.469000  132.431600   .5671  127.535700      .00  29: 2    29.03     2.36
   31.050000 1068.469000  132.431600   .5671  127.535700      .00  29: 2    29.03     2.36
   31.049500 1068.469000  132.431500   .5672  127.535600      .22  29:15    29.25     2.36
   30.600000 1068.592000  132.379800   .5715  127.500000      .25  29:30    29.50     2.38
   30.100000 1068.729000  132.322800   .5543  127.443200      .52  30: 0    30.02     2.32
   29.100000 1069.002000  132.209900   .5224  127.329500      .55  30:33    30.56     2.21
   28.100000 1069.276000  132.098600   .4939  127.215900      .58  31: 8    31.14     2.10
   27.100000 1069.550000  131.989000   .4674  127.102300      .61  31:45    31.75     1.99
   26.100000 1069.823000  131.881500   .4429  126.988600      .64  32:23    32.40     1.88
   25.100000 1070.097000  131.776400   .4200  126.875000      .68  33: 4    33.07     1.78
   24.100000 1070.371000  131.674100   .3983  126.761400      .72  33:47    33.79     1.67
   23.100000 1070.644000  131.574800   .3778  126.647700      .76  34:32    34.55     1.57
   22.100000 1070.918000  131.479100   .3575  126.534100      .23  34:46    34.78     1.48
   21.800500 1071.000000  131.451200   .3524  126.500100      .00  34:46    34.78     1.45
   21.800000 1071.000000  131.451100   .3523  126.500000      .00  34:46    34.78     1.45
   21.799500 1071.003000  131.451100   .3525  126.500000      .57  35:20    35.35     1.45
   21.100000 1077.221000  131.383500   .3311  126.434000      .87  36:13    36.22     1.38
   20.100000 1086.110000  131.275900   .3047  126.339800      .94  37: 9    37.17     1.28
   19.100000 1094.999000  131.151200   .2839  126.245600     1.00  38: 9    38.17     1.15
   18.100000 1103.888000  130.997800   .2725  126.151300     1.00  39: 9    39.16     1.00
   17.100000 1112.777000  130.781200   .2836  126.057100      .46  39:37    39.63      .78
   16.600000 1117.221000  130.618700   .3168  126.010000      .40  40: 1    40.03      .62
   16.100000 1121.666000  130.439500   .3801  125.913100      .63  40:39    40.66      .44
   15.100000 1130.554000  130.175800   .5020  125.719400      .05  40:42    40.71      .18
   15.000000 1131.443000  130.156300   .5121  125.700000      .43  41: 8    41.14      .16
   14.100000 1139.443000  129.980700   .6409  124.963600      .42  41:33    41.56     -.02
   13.100000 1148.332000  129.790700   .6963  124.145500      .12  41:40    41.68     -.21
   12.800000 1150.999000  129.735600   .6989  123.900000      .30  41:58    41.97     -.26
   12.100000 1157.221000  129.620100   .6185  123.744400      .49  42:27    42.47      .15
   11.100000 1166.110000  129.494400   .5114  123.522200      .05  42:31    42.52      .79
   11.000500 1166.995000  129.484300   .5031  123.500100      .00  42:31    42.52      .85
   11.000000 1167.000000  129.484300   .5031  123.500000      .00  42:31    42.52      .85
   10.999500 1167.005000  129.484300   .5031  123.499900      .50  43: 1    43.02      .85
   10.100000 1176.660000  129.396600   .4949  123.350000      .58  43:35    43.60      .93
    9.100000 1187.394000  129.304900   .4668  123.183300      .63  44:13    44.23     1.02
    8.100000 1198.128000  129.221100   .4155  123.016700      .73  44:57    44.96     1.11
    7.100000 1208.862000  129.144900   .3440  122.850000      .90  45:51    45.86     1.22
    6.100000 1219.596000  129.073800   .2700  122.683300     1.18  47: 2    47.05     1.33
    5.100000 1230.330000  129.001800   .2001  122.516700     1.09  48: 8    48.14     1.44
    4.400000 1237.844000  128.944900   .1560  122.400000      .53  48:40    48.67     1.50
    4.100000 1241.064000  128.918000   .1556  122.393000     1.79  50:27    50.47     1.48
    3.100000 1251.798000  128.820500   .1545  122.369800     1.80  52:15    52.26     1.41
    2.100000 1262.532000  128.707700   .1544  122.346500     1.79  54: 3    54.05     1.32
    1.100000 1273.266000  128.572100   .1562  122.323300     1.74  55:47    55.79     1.21
     .100000 1284.000000  128.400000   .1629  122.300000     1.74  57:32    57.53     1.06
   78  2      134.60
   62.000000  955.000000  134.600000   .1471  122.600000     1.69   0: 0      .00     2.75
   61.100000  955.223900  134.606900   .1486  122.972000     1.86   1:51     1.86     2.67
   60.100000  955.472700  134.586500   .1507  123.385300     1.83   3:41     3.68     2.61
   59.100000  955.721400  134.565900   .1533  123.798700     1.79   5:28     5.48     2.55
   58.100000  955.970200  134.545100   .1567  124.212000     1.75   7:13     7.22     2.49
   57.100000  956.218900  134.523700   .1610  124.625300     1.70   8:55     8.92     2.43
   56.100000  956.467700  134.501800   .1662  125.038700     1.64  10:33    10.56     2.37
   55.100000  956.716400  134.479300   .1726  125.452000     1.57  12: 8    12.14     2.30
   54.100000  956.965100  134.455900   .1805  125.865300     1.50  13:38    13.63     2.24
   53.100000  957.213900  134.430900   .1904  126.278700     1.41  15: 2    15.05     2.17
   52.100000  957.462600  134.403400   .2031  126.692000     1.31  16:21    16.36     2.11
   51.100000  957.711400  134.372100   .2195  127.105300     1.21  17:33    17.57     2.04
   50.100000  957.960200  134.335300   .2414  127.518700     1.08  18:38    18.65     1.96
   49.100000  958.208900  134.289900   .2715  127.932000      .95  19:35    19.59     1.87
   48.100000  958.457700  134.229600   .3157  128.345300      .78  20:22    20.38     1.77
   47.100000  958.706400  134.137400   .3935  128.758700      .07  20:26    20.45     1.64
   47.000000  958.731300  134.125700   .3978  128.800000      .62  21: 4    21.07     1.63
   46.100000  958.955200  134.020000   .4054  128.728700      .68  21:44    21.75     1.66
   45.100000  959.204000  133.903000   .4141  128.649400      .66  22:24    22.41     1.69
   44.100000  959.452700  133.786300   .4231  128.570100      .65  23: 3    23.06     1.73
   43.100000  959.701500  133.669900   .4326  128.490900      .63  23:41    23.70     1.76
   42.100000  959.950300  133.553500   .4425  128.411600      .62  24:18    24.32     1.80
   41.100000  960.199000  133.437100   .4529  128.332300      .61  24:55    24.92     1.84
   40.100000  960.447800  133.320500   .4640  128.253100      .59  25:30    25.51     1.87
   39.100000  960.696500  133.203800   .4750  128.173800      .58  26: 5    26.09     1.91
   38.100000  960.945300  133.087600   .4849  128.094500      .57  26:39    26.66     1.94
   37.100000  961.194000  132.972400   .4947  128.015200      .56  27:12    27.22     1.98
   36.100000  961.442700  132.857900   .5042  127.936000      .55  27:45    27.76     2.02
   35.100000  961.691500  132.744100   .5135  127.856700      .54  28:17    28.30     2.06
   34.100000  961.940200  132.631000   .5225  127.777400      .53  28:49    28.83     2.10
   33.100000  962.189000  132.518500   .5313  127.698200      .52  29:20    29.34     2.14
   32.100000  962.437800  132.406400   .5399  127.618900      .51  29:51    29.85     2.18
   31.100000  962.686500  132.294600   .5483  127.539600      .03  29:52    29.88     2.22
   31.050500  962.698900  132.289100   .5485  127.535700      .00  29:52    29.88     2.22
   31.050000  962.699000  132.289000   .5485  127.535700      .00  29:52    29.88     2.22
   31.049500  962.699100  132.289000   .5485  127.535600      .23  30: 6    30.11     2.22
   30.600000  962.810900  132.238800   .5519  127.500000      .26  30:21    30.36     2.24
   30.100000  962.935300  132.183500   .5360  127.443200      .53  30:53    30.90     2.18
   29.100000  963.184000  132.073800   .5060  127.329500      .56  31:27    31.46     2.07
   28.100000  963.432800  131.965700   .4784  127.215900      .60  32: 3    32.06     1.97
   27.100000  963.681600  131.859600   .4528  127.102300      .63  32:41    32.69     1.86
   26.100000  963.930300  131.755600   .4289  126.988600      .67  33:21    33.35     1.76
   25.100000  964.179100  131.654300   .4063  126.875000      .70  34: 3    34.05     1.65
   24.100000  964.427800  131.555900   .3848  126.761400      .74  34:47    34.80     1.56
   23.100000  964.676600  131.461000   .3642  126.647700      .78  35:34    35.58     1.46
   22.100000  964.925300  131.369900   .3436  126.534100      .24  35:49    35.82     1.37
   21.800500  964.999800  131.343600   .3386  126.500100      .00  35:49    35.83     1.34
   21.800000  965.000000  131.343500   .3386  126.500000      .00  35:49    35.83     1.34
   21.799500  965.003000  131.343500   .3383  126.500000      .59  36:24    36.42     1.34
   21.100000  970.573100  131.279500   .3198  126.434000      .90  37:19    37.32     1.28
   20.100000  978.536000  131.177200   .2962  126.339800      .97  38:17    38.29     1.18
